Format: [timestamp_ms] , raw_ppg , moving_avg , threshold , peak , bpm
      2840 ,  33160 ,  33724 , 37359.2 , ---- ,    0.0
      2846 ,  33736 ,  33500 , 37359.2 , ---- ,    0.0
      2851 ,  32936 ,  33141 , 37359.2 , ---- ,    0.0
      2856 ,  34536 ,  33049 , 37359.2 , ---- ,    0.0
      2862 ,  32599 ,  33006 , 37359.2 , ---- ,    0.0
      2867 ,  34200 ,  32945 , 37359.2 , ---- ,    0.0
      2872 ,  32183 ,  32906 , 37359.2 , ---- ,    0.0
      2878 ,  34104 ,  32910 , 37359.2 , ---- ,    0.0
      2883 ,  31959 ,  32910 , 37359.2 , ---- ,    0.0
      2888 ,  33256 ,  32912 , 37359.2 , ---- ,    0.0
      2894 ,  31655 ,  32931 , 37359.2 , ---- ,    0.0
      2899 ,  33768 ,  33041 , 37359.2 , ---- ,    0.0
      2904 ,  35304 ,  33093 , 37359.2 , ---- ,    0.0
      2910 ,  34136 ,  33158 , 37359.2 , ---- ,    0.0
      2915 ,  35864 ,  33264 , 37359.2 , ---- ,    0.0
      2920 ,  33064 ,  33253 , 37359.2 , ---- ,    0.0
      2932 ,  33480 ,  33276 , 37359.2 , ---- ,    0.0
      2938 ,  34904 ,  33456 , 37359.2 , ---- ,    0.0
      2943 ,  33416 ,  33456 , 37359.2 , ---- ,    0.0
      2948 ,  34888 ,  33657 , 37359.2 , ---- ,    0.0
      2954 ,  33112 ,  33655 , 37359.2 , ---- ,    0.0
      2959 ,  35208 ,  33728 , 37359.2 , ---- ,    0.0
      2964 ,  36488 ,  33906 , 37359.2 , ---- ,    0.0
      2970 ,  34856 ,  33922 , 37359.2 , ---- ,    0.0
      2975 ,  36104 ,  34097 , 37359.2 , ---- ,    0.0
      2980 ,  33992 ,  34087 , 37359.2 , ---- ,    0.0
      2986 ,  35608 ,  34258 , 37359.2 , ---- ,    0.0
      2991 ,  33688 ,  34237 , 37359.2 , ---- ,    0.0
      2996 ,  35256 ,  34402 , 37359.2 , ---- ,    0.0
      3002 ,  32647 ,  34371 , 37359.2 , ---- ,    0.0
      3007 ,  34904 ,  34534 , 37359.2 , ---- ,    0.0
      3012 ,  34440 ,  34567 , 37359.2 , ---- ,    0.0
      3018 ,  36792 ,  34642 , 37359.2 , ---- ,    0.0
      3079 ,  34536 ,  34662 , 37359.2 , ---- ,    0.0
      3085 ,  32295 ,  34483 , 37359.2 , ---- ,    0.0
      3090 ,  34440 ,  34552 , 37359.2 , ---- ,    0.0
      3096 ,  33592 ,  34558 , 37359.2 , ---- ,    0.0
      3101 ,  34072 ,  34516 , 37359.2 , ---- ,    0.0
      3106 ,  35304 ,  34611 , 37359.2 , ---- ,    0.0
      3112 ,  33560 ,  34544 , 37359.2 , ---- ,    0.0
      3117 ,  35256 ,  34651 , 37359.2 , ---- ,    0.0
      3122 ,  32471 ,  34515 , 37359.2 , ---- ,    0.0
      3128 ,  34712 ,  34426 , 37359.2 , ---- ,    0.0
      3133 ,  32343 ,  34300 , 37359.2 , ---- ,    0.0
      3139 ,  34200 ,  34205 , 37359.2 , ---- ,    0.0
      3144 ,  31639 ,  34087 , 37359.2 , ---- ,    0.0
      3149 ,  33560 ,  33985 , 37359.2 , ---- ,    0.0
      3155 ,  35864 ,  34094 , 37359.2 , ---- ,    0.0
      3160 ,  33896 ,  34026 , 37359.2 , ---- ,    0.0
      3165 ,  33672 ,  34077 , 37359.2 , ---- ,    0.0
      3171 ,  32968 ,  33980 , 37359.2 , ---- ,    0.0
      3176 ,  35544 ,  34035 , 37359.2 , ---- ,    0.0
      3181 ,  32663 ,  33829 , 37359.2 , ---- ,    0.0
      3187 ,  34408 ,  33822 , 37359.2 , ---- ,    0.0
      3192 ,  32423 ,  33829 , 37359.2 , ---- ,    0.0
      3198 ,  34152 ,  33814 , 37359.2 , ---- ,    0.0
      3203 ,  33480 ,  33809 , 37359.2 , ---- ,    0.0
      3208 ,  33576 ,  33784 , 37359.2 , ---- ,    0.0
      3214 ,  36264 ,  33832 , 37359.2 , ---- ,    0.0
      3219 ,  33480 ,  33828 , 37359.2 , ---- ,    0.0
      3224 ,  35160 ,  33823 , 37359.2 , ---- ,    0.0
      3229 ,  32920 ,  33846 , 37359.2 , ---- ,    0.0
      3235 ,  34568 ,  33839 , 37359.2 , ---- ,    0.0
      3240 ,  33848 ,  33914 , 37359.2 , ---- ,    0.0
      3246 ,  34680 ,  33938 , 37359.2 , ---- ,    0.0
      3251 ,  31591 ,  33935 , 37359.2 , ---- ,    0.0
      3256 ,  34568 ,  33986 , 37359.2 , ---- ,    0.0
      3262 ,  36680 ,  34027 , 37359.2 , ---- ,    0.0
      3267 ,  34888 ,  34076 , 37359.2 , ---- ,    0.0
      3272 ,  37129 ,  34249 , 37359.2 , ---- ,    0.0
      3278 ,  35048 ,  34353 , 37359.2 , ---- ,    0.0
      3283 ,  37097 ,  34431 , 37359.2 , ---- ,    0.0
      3288 ,  35768 ,  34586 , 37359.2 , ---- ,    0.0
      3294 ,  37849 ,  34758 , 37359.2 , ---- ,    0.0
      3299 ,  36168 ,  34945 , 37359.2 , ---- ,    0.0
      3305 ,  38121 ,  35144 , 37359.2 , ---- ,    0.0
      3310 ,  38665 ,  35403 , 37359.2 , ---- ,    0.0
      3315 ,  39001 ,  35674 , 37359.2 , ---- ,    0.0
      3321 ,  40601 ,  35891 , 37359.2 , ---- ,    0.0
      3326 ,  39497 ,  36192 , 37359.2 , ---- ,    0.0
      3331 ,  40521 ,  36460 , 37359.2 , ---- ,    0.0
      3337 ,  38569 ,  36742 , 37359.2 , ---- ,    0.0
      3342 ,  40137 ,  37021 , 37359.2 , ---- ,    0.0
      3383 ,  37577 ,  37207 , 37359.2 , ---- ,    0.0
      3389 ,  39369 ,  37442 , 37359.2 , ---- ,    0.0
      3394 ,  37049 ,  37715 , 37359.2 , ---- ,    0.0
      3399 ,  38585 ,  37915 , 37717.6 , ---- ,    0.0
      3405 ,  40009 ,  38082 , 37717.6 , ---- ,    0.0
      3410 ,  37529 ,  38214 , 37717.6 , ---- ,    0.0
      3415 ,  38889 ,  38302 , 37717.6 , ---- ,    0.0
      3421 ,  36280 ,  38364 , 37717.6 , ---- ,    0.0
      3426 ,  37593 ,  38388 , 37717.6 , ---- ,    0.0
      3431 ,  35864 ,  38393 , 37717.6 , ---- ,    0.0
      3437 ,  36632 ,  38332 , 37717.6 , PEAK ,    0.0
      3443 ,  35016 ,  38275 , 37717.6 , ---- ,    0.0
      3492 ,  32055 ,  37971 , 37717.6 , ---- ,    0.0
      3497 ,  33048 ,  37691 , 37717.6 , ---- ,    0.0
      3503 ,  31671 ,  37324 , 37717.6 , ---- ,    0.0
      3508 ,  33736 ,  36981 , 37717.6 , ---- ,    0.0
      3513 ,  31287 ,  36570 , 37717.6 , ---- ,    0.0
      3519 ,  33080 ,  36198 , 37717.6 , ---- ,    0.0
      3524 ,  32471 ,  35893 , 37717.6 , ---- ,    0.0
      3529 ,  32711 ,  35522 , 37016.8 , ---- ,    0.0
      3535 ,  34712 ,  35379 , 37016.8 , ---- ,    0.0
      3540 ,  32007 ,  35011 , 36968.8 , ---- ,    0.0
      3545 ,  33864 ,  34851 , 36968.8 , ---- ,    0.0
      3551 ,  31703 ,  34507 , 36968.8 , ---- ,    0.0
      3556 ,  33480 ,  34181 , 36968.8 , ---- ,    0.0
      3561 ,  33288 ,  33969 ,  36709 , ---- ,    0.0
      3567 ,  33720 ,  33710 ,  36709 , ---- ,    0.0
      3572 ,  30487 ,  33421 , 36555.4 , ---- ,    0.0
      3577 ,  32984 ,  33190 , 36555.4 , ---- ,    0.0
      3583 ,  34584 ,  33126 , 36555.4 , ---- ,    0.0
      3588 ,  33480 ,  32969 , 36555.4 , ---- ,    0.0
      3593 ,  35144 ,  32975 , 36555.4 , ---- ,    0.0
      3599 ,  33272 ,  33036 , 36555.4 , ---- ,    0.0
      3604 ,  35000 ,  33134 , 36555.4 , ---- ,    0.0
      3610 ,  32808 ,  33190 , 36555.4 , ---- ,    0.0
      3615 ,  34840 ,  33246 , 36555.4 , ---- ,    0.0
      3621 ,  32455 ,  33304 , 36555.4 , ---- ,    0.0
      3626 ,  34456 ,  33373 , 36555.4 , ---- ,    0.0
      3631 ,  33704 ,  33434 , 36555.4 , ---- ,    0.0
      3637 ,  34712 ,  33535 , 36555.4 , ---- ,    0.0
      3642 ,  36504 ,  33624 , 36555.4 , ---- ,    0.0
      3647 ,  34328 ,  33740 , 36555.4 , ---- ,    0.0
      3653 ,  35608 ,  33827 , 36555.4 , ---- ,    0.0
      3658 ,  32135 ,  33849 , 36555.4 , ---- ,    0.0
      3663 ,  36744 ,  34012 , 36555.4 , ---- ,    0.0
      3669 ,  33112 ,  34003 , 36555.4 , ---- ,    0.0
      3674 ,  35768 ,  34106 , 36555.4 , ---- ,    0.0
      3679 ,  32311 ,  34197 , 36555.4 , ---- ,    0.0
      3685 ,  35048 ,  34300 , 36555.4 , ---- ,    0.0
      3690 ,  35752 ,  34359 , 36555.4 , ---- ,    0.0
      3765 ,  33336 ,  34351 , 36555.4 , ---- ,    0.0
      3770 ,  34456 ,  34317 , 36555.4 , ---- ,    0.0
      3776 ,  32647 ,  34286 , 36555.4 , ---- ,    0.0
      3781 ,  34392 ,  34255 , 36555.4 , ---- ,    0.0
      3787 ,  31879 ,  34209 , 36555.4 , ---- ,    0.0
      3792 ,  34344 ,  34184 , 36555.4 , ---- ,    0.0
      3797 ,  35080 ,  34315 , 36555.4 , ---- ,    0.0
      3803 ,  34056 ,  34295 , 36555.4 , ---- ,    0.0
      3808 ,  35368 ,  34379 , 36555.4 , ---- ,    0.0
      3814 ,  33576 ,  34322 , 36555.4 , ---- ,    0.0
      3819 ,  34728 ,  34233 , 36555.4 , ---- ,    0.0
      3824 ,  32776 ,  34155 , 36555.4 , ---- ,    0.0
      3830 ,  34904 ,  34120 , 36555.4 , ---- ,    0.0
      3835 ,  32840 ,  34155 , 36555.4 , ---- ,    0.0
      3840 ,  34440 ,  34040 , 36555.4 , ---- ,    0.0
      3846 ,  31111 ,  33940 , 36555.4 , ---- ,    0.0
      3851 ,  34072 ,  33855 , 36555.4 , ---- ,    0.0
      3857 ,  35336 ,  34007 , 36555.4 , ---- ,    0.0
      3862 ,  33896 ,  33949 , 36555.4 , ---- ,    0.0
      3867 ,  35176 ,  33920 , 36555.4 , ---- ,    0.0
      3873 ,  32824 ,  33895 , 36555.4 , ---- ,    0.0
      3878 ,  34648 ,  33904 , 36555.4 , ---- ,    0.0
      3883 ,  32407 ,  33892 , 36555.4 , ---- ,    0.0
      3889 ,  34472 ,  33896 , 36555.4 , ---- ,    0.0
      3894 ,  31575 ,  33881 , 36555.4 , ---- ,    0.0
      3899 ,  34104 ,  33869 , 36555.4 , ---- ,    0.0
      3905 ,  34296 ,  33830 , 36555.4 , ---- ,    0.0
      3910 ,  33368 ,  33795 , 36555.4 , ---- ,    0.0
      3915 ,  35608 ,  33807 , 36555.4 , ---- ,    0.0
      3921 ,  33320 ,  33795 , 36555.4 , ---- ,    0.0
      3926 ,  35272 ,  33822 , 36555.4 , ---- ,    0.0
      3931 ,  32904 ,  33828 , 36555.4 , ---- ,    0.0
      3937 ,  34888 ,  33827 , 36555.4 , ---- ,    0.0
      3942 ,  32615 ,  33816 , 36555.4 , ---- ,    0.0
      3948 ,  35096 ,  33849 , 36555.4 , ---- ,    0.0
      3953 ,  31031 ,  33845 , 36555.4 , ---- ,    0.0
      3959 ,  35384 ,  33911 , 36555.4 , ---- ,    0.0
      3964 ,  35608 ,  33924 , 36555.4 , ---- ,    0.0
      3969 ,  36232 ,  34041 , 36555.4 , ---- ,    0.0
      3975 ,  38553 ,  34210 , 36555.4 , ---- ,    0.0
      3980 ,  36456 ,  34391 , 36555.4 , ---- ,    0.0
      3985 ,  38825 ,  34600 , 36555.4 , ---- ,    0.0
      3991 ,  37129 ,  34836 , 36555.4 , ---- ,    0.0
      3996 ,  38921 ,  35059 , 36555.4 , ---- ,    0.0
      4001 ,  36632 ,  35312 , 36555.4 , ---- ,    0.0
      4007 ,  39081 ,  35560 , 36555.4 , ---- ,    0.0
      4012 ,  39593 ,  35825 , 36555.4 , ---- ,    0.0
      4017 ,  38921 ,  36103 , 36555.4 , ---- ,    0.0
      4023 ,  40953 ,  36370 , 36766.6 , ---- ,    0.0
      4028 ,  38553 ,  36632 , 36766.6 , ---- ,    0.0
      4092 ,  38217 ,  36779 , 36766.6 , ---- ,    0.0
      4097 ,  36120 ,  36940 , 36766.6 , ---- ,    0.0
      4103 ,  37449 ,  37068 , 36766.6 , ---- ,    0.0
      4108 ,  34632 ,  37169 , 36766.6 , ---- ,    0.0
      4113 ,  36776 ,  37253 , 36766.6 , ---- ,    0.0
      4119 ,  36969 ,  37550 , 36766.6 , ---- ,    0.0
      4124 ,  34856 ,  37523 , 36766.6 , PEAK ,    0.0
      4130 ,  36248 ,  37555 , 36766.6 , ---- ,    0.0
      4136 ,  32968 ,  37392 , 36766.6 , ---- ,    0.0
      4141 ,  35000 ,  37214 , 36766.6 , ---- ,    0.0
      4147 ,  33432 ,  37063 , 36766.6 , ---- ,    0.0
      4152 ,  34520 ,  36848 , 36766.6 , ---- ,    0.0
      4157 ,  31975 ,  36590 , 36766.6 , ---- ,    0.0
      4163 ,  33768 ,  36333 , 36766.6 , ---- ,    0.0
      4168 ,  31911 ,  36097 , 36766.6 , ---- ,    0.0
      4173 ,  33304 ,  35808 , 36766.6 , ---- ,    0.0
      4179 ,  31847 ,  35420 , 36766.6 , ---- ,    0.0
      4184 ,  32872 ,  35118 , 36766.6 , ---- ,    0.0
      4190 ,  34024 ,  34772 , 36766.6 , ---- ,    0.0
      4195 ,  32007 ,  34444 , 36766.6 , ---- ,    0.0
      4207 ,  31895 ,  34128 , 36766.6 , ---- ,    0.0
      4212 ,  34152 ,  34030 , 36766.6 , ---- ,    0.0
      4218 ,  31783 ,  33746 , 36766.6 , ---- ,    0.0
      4223 ,  34024 ,  33716 , 36766.6 , ---- ,    0.0
      4228 ,  31847 ,  33470 , 36766.6 , ---- ,    0.0
      4234 ,  33944 ,  33318 , 36766.6 , ---- ,    0.0
      4239 ,  31511 ,  33151 , 36766.6 , ---- ,    0.0
      4244 ,  33448 ,  33011 , 36766.6 , ---- ,    0.0
      4250 ,  34664 ,  33096 , 36766.6 , ---- ,    0.0
      4255 ,  33128 ,  33002 , 36766.6 , ---- ,    0.0
      4260 ,  34712 ,  33066 , 36766.6 , ---- ,    0.0
      4266 ,  32872 ,  32984 , 36766.6 , ---- ,    0.0
      4271 ,  33848 ,  33078 , 36766.6 , ---- ,    0.0
      4276 ,  32455 ,  33012 , 36766.6 , ---- ,    0.0
      4282 ,  34184 ,  33126 , 36766.6 , ---- ,    0.0
      4287 ,  31975 ,  33059 , 36766.6 , ---- ,    0.0
      4292 ,  35016 ,  33218 , 36766.6 , ---- ,    0.0
      4298 ,  34136 ,  33281 , 36766.6 , ---- ,    0.0
      4303 ,  34312 ,  33295 , 36766.6 , ---- ,    0.0
      4308 ,  35432 ,  33466 , 36766.6 , ---- ,    0.0
      4357 ,  36264 ,  33685 , 36766.6 , ---- ,    0.0
      4362 ,  35496 ,  33752 , 36766.6 , ---- ,    0.0
      4368 ,  36440 ,  33985 , 36766.6 , ---- ,    0.0
      4373 ,  34616 ,  34015 , 36766.6 , ---- ,    0.0
      4378 ,  36248 ,  34235 , 36766.6 , ---- ,    0.0
      4384 ,  33896 ,  34232 , 36766.6 , ---- ,    0.0
      4389 ,  35928 ,  34453 , 36766.6 , ---- ,    0.0
      4394 ,  32695 ,  34415 , 36766.6 , ---- ,    0.0
      4400 ,  35224 ,  34443 , 36766.6 , ---- ,    0.0
      4405 ,  34360 ,  34505 , 36766.6 , ---- ,    0.0
      4446 ,  34632 ,  34501 , 36766.6 , ---- ,    0.0
      4452 ,  36008 ,  34658 , 36766.6 , ---- ,    0.0
      4457 ,  33816 ,  34656 , 36766.6 , ---- ,    0.0
      4463 ,  35880 ,  34827 , 36766.6 , ---- ,    0.0
      4468 ,  33528 ,  34795 , 36766.6 , ---- ,    0.0
      4473 ,  35352 ,  34963 , 36984.2 , ---- ,    0.0
      4479 ,  33176 ,  34871 , 36984.2 , ---- ,    0.0
      4484 ,  34184 ,  34874 , 36984.2 , ---- ,    0.0
      4489 ,  32263 ,  34771 , 36984.2 , ---- ,    0.0
      4495 ,  34056 ,  34703 , 36984.2 , ---- ,    0.0
      4500 ,  33608 ,  34570 , 36984.2 , ---- ,    0.0
      4506 ,  33688 ,  34479 , 36984.2 , ---- ,    0.0
      4511 ,  35816 ,  34448 , 36984.2 , ---- ,    0.0
      4516 ,  33256 ,  34380 , 36984.2 , ---- ,    0.0
      4522 ,  35096 ,  34323 , 36984.2 , ---- ,    0.0
      4527 ,  33032 ,  34279 , 36984.2 , ---- ,    0.0
      4532 ,  34760 ,  34221 , 36984.2 , ---- ,    0.0
      4538 ,  32551 ,  34214 , 36984.2 , ---- ,    0.0
      4543 ,  35976 ,  34251 , 36984.2 , ---- ,    0.0
      4548 ,  33608 ,  34214 , 36984.2 , ---- ,    0.0
      4554 ,  33832 ,  34174 , 36984.2 , ---- ,    0.0
      4559 ,  35208 ,  34134 , 36984.2 , ---- ,    0.0
      4565 ,  34088 ,  34147 , 36984.2 , ---- ,    0.0
      4570 ,  35336 ,  34120 , 36984.2 , ---- ,    0.0
      4575 ,  33720 ,  34130 , 36984.2 , ---- ,    0.0
      4581 ,  35304 ,  34127 , 36984.2 , ---- ,    0.0
      4586 ,  33448 ,  34141 , 36984.2 , ---- ,    0.0
      4591 ,  34600 ,  34162 , 36984.2 , ---- ,    0.0
      4597 ,  33288 ,  34213 , 36984.2 , ---- ,    0.0
      4602 ,  35080 ,  34264 , 36984.2 , ---- ,    0.0
      4607 ,  33512 ,  34259 , 36984.2 , ---- ,    0.0
      4613 ,  35976 ,  34374 , 36984.2 , ---- ,    0.0
      4618 ,  37289 ,  34448 , 36984.2 , ---- ,    0.0
      4623 ,  37769 ,  34673 , 36984.2 , ---- ,    0.0
      4629 ,  38057 ,  34821 , 36984.2 , ---- ,    0.0
      4634 ,  36488 ,  34994 , 36984.2 , ---- ,    0.0
      4640 ,  38361 ,  35174 , 36984.2 , ---- ,    0.0
      4645 ,  37321 ,  35413 , 36984.2 , ---- ,    0.0
      4650 ,  39353 ,  35581 , 36984.2 , ---- ,    0.0
      4656 ,  37145 ,  35758 , 36984.2 , ---- ,    0.0
      4661 ,  39785 ,  36056 , 36984.2 , ---- ,    0.0
      4666 ,  40970 ,  36344 , 36994.4 , ---- ,    0.0
      4672 ,  37993 ,  36539 , 36994.4 , ---- ,    0.0
      4677 ,  41018 ,  36823 , 37023.2 , ---- ,    0.0
      4682 ,  39321 ,  37103 , 37023.2 , ---- ,    0.0
      4688 ,  40633 ,  37370 , 37023.2 , ---- ,    0.0
      4693 ,  41114 ,  37753 , 37080.8 , ---- ,    0.0
      4699 ,  40553 ,  38051 , 37080.8 , ---- ,    0.0
      4704 ,  37785 ,  38276 , 37080.8 , ---- ,    0.0
      4709 ,  40153 ,  38529 , 37080.8 , ---- ,    0.0
      4784 ,  37225 ,  38715 , 37080.8 , ---- ,    0.0
      4790 ,  34664 ,  38649 , 37080.8 , PEAK ,    0.0
      4796 ,  35608 ,  38565 , 37080.8 , ---- ,    0.0
      4802 ,  33352 ,  38344 , 37080.8 , ---- ,    0.0
      4807 ,  34776 ,  38180 , 37080.8 , ---- ,    0.0
      4812 ,  32663 ,  37989 , 37080.8 , ---- ,    0.0
      4818 ,  34504 ,  37796 , 37080.8 , ---- ,    0.0
      4823 ,  31687 ,  37515 , 37080.8 , ---- ,    0.0
      4828 ,  32952 ,  37195 , 37080.8 , ---- ,    0.0
      4834 ,  31303 ,  36902 , 37080.8 , ---- ,    0.0
      4839 ,  33320 ,  36579 , 37080.8 , ---- ,    0.0
      4844 ,  34904 ,  36276 , 37080.8 , ---- ,    0.0
      4850 ,  31575 ,  35955 , 37080.8 , ---- ,    0.0
      4855 ,  35368 ,  35673 , 37189.6 , ---- ,    0.0
      4861 ,  32711 ,  35342 , 37189.6 , ---- ,    0.0
      4866 ,  34056 ,  35013 , 37189.6 , ---- ,    0.0
      4871 ,  30551 ,  34485 , 36888.8 , ---- ,    0.0
      4877 ,  33576 ,  34136 , 36888.8 , ---- ,    0.0
      4882 ,  31623 ,  33828 , 36888.8 , ---- ,    0.0
      4887 ,  33560 ,  33498 , 36888.8 , ---- ,    0.0
      4893 ,  34120 ,  33343 , 36888.8 , ---- ,    0.0
      4898 ,  33256 ,  33273 , 36888.8 , ---- ,    0.0
      4903 ,  35384 ,  33262 , 36888.8 , ---- ,    0.0
      4909 ,  31831 ,  33186 , 36888.8 , ---- ,    0.0
      4914 ,  34936 ,  33194 , 36888.8 , ---- ,    0.0
      4920 ,  32856 ,  33203 , 36888.8 , ---- ,    0.0
      4925 ,  35032 ,  33230 , 36888.8 , ---- ,    0.0
      4930 ,  32407 ,  33266 , 36888.8 , ---- ,    0.0
      4936 ,  34392 ,  33338 , 36888.8 , ---- ,    0.0
      4941 ,  31847 ,  33365 , 36888.8 , ---- ,    0.0
      4946 ,  33928 ,  33395 , 36888.8 , ---- ,    0.0
      4952 ,  36264 ,  33463 , 36888.8 , ---- ,    0.0
      4957 ,  33976 ,  33583 , 36888.8 , ---- ,    0.0
      4963 ,  35944 ,  33612 , 36888.8 , ---- ,    0.0
      4968 ,  33928 ,  33673 , 36888.8 , ---- ,    0.0
      4974 ,  36072 ,  33774 , 36888.8 , ---- ,    0.0
      4979 ,  33368 ,  33915 , 36888.8 , ---- ,    0.0
      4984 ,  35144 ,  33993 , 36888.8 , ---- ,    0.0
      4990 ,  32583 ,  34041 , 36888.8 , ---- ,    0.0
      4995 ,  36424 ,  34184 , 36888.8 , ---- ,    0.0
      5000 ,  32247 ,  34090 , 36888.8 , ---- ,    0.0
      5006 ,  34328 ,  34144 , 36888.8 , ---- ,    0.0
      5011 ,  36328 ,  34191 , 36888.8 , ---- ,    0.0
      5017 ,  34136 ,  34307 , 36888.8 , ---- ,    0.0
      5022 ,  35944 ,  34357 , 36888.8 , ---- ,    0.0
      5027 ,  34072 ,  34418 , 36888.8 , ---- ,    0.0
      5033 ,  35688 ,  34451 , 36888.8 , ---- ,    0.0
      5038 ,  33016 ,  34481 , 36888.8 , ---- ,    0.0
      5043 ,  35304 ,  34527 , 36888.8 , ---- ,    0.0
      5049 ,  33016 ,  34585 , 36888.8 , ---- ,    0.0
      5113 ,  34216 ,  34599 , 36888.8 , ---- ,    0.0
      5118 ,  35592 ,  34566 , 36888.8 , ---- ,    0.0
      5124 ,  33416 ,  34538 , 36888.8 , ---- ,    0.0
      5129 ,  35624 ,  34522 , 36888.8 , ---- ,    0.0
      5135 ,  33112 ,  34481 , 36888.8 , ---- ,    0.0
      5140 ,  35304 ,  34443 , 36888.8 , ---- ,    0.0
      5145 ,  33176 ,  34433 , 36888.8 , ---- ,    0.0
      5151 ,  34632 ,  34407 , 36888.8 , ---- ,    0.0
      5156 ,  31543 ,  34355 , 36888.8 , ---- ,    0.0
      5161 ,  34856 ,  34277 , 36888.8 , ---- ,    0.0
      5167 ,  33992 ,  34364 , 36888.8 , ---- ,    0.0
      5172 ,  33800 ,  34338 , 36888.8 , ---- ,    0.0
      5177 ,  35816 ,  34312 , 36888.8 , ---- ,    0.0
      5183 ,  33384 ,  34275 , 36888.8 , ---- ,    0.0
      5188 ,  33832 ,  34169 , 36888.8 , ---- ,    0.0
      5193 ,  33496 ,  34140 , 36888.8 , ---- ,    0.0
      5199 ,  35032 ,  34107 , 36888.8 , ---- ,    0.0
      5204 ,  32711 ,  34092 , 36888.8 , ---- ,    0.0
      5253 ,  33624 ,  34008 , 36888.8 , ---- ,    0.0
      5258 ,  35752 ,  34145 , 36888.8 , ---- ,    0.0
      5263 ,  33912 ,  34130 , 36888.8 , ---- ,    0.0
      5269 ,  35960 ,  34148 , 36888.8 , ---- ,    0.0
      5274 ,  34104 ,  34183 , 36888.8 , ---- ,    0.0
      5279 ,  36921 ,  34247 , 36888.8 , ---- ,    0.0
      5285 ,  38649 ,  34524 , 36888.8 , ---- ,    0.0
      5290 ,  36664 ,  34592 , 36888.8 , ---- ,    0.0
      5295 ,  39273 ,  34897 , 36888.8 , ---- ,    0.0
      5301 ,  37369 ,  35034 , 36888.8 , ---- ,    0.0
      5306 ,  39529 ,  35433 , 36888.8 , ---- ,    0.0
      5311 ,  38409 ,  35611 , 36888.8 , ---- ,    0.0
      5317 ,  39801 ,  35901 , 36888.8 , ---- ,    0.0
      5322 ,  37609 ,  36092 , 36888.8 , ---- ,    0.0
      5327 ,  39321 ,  36267 , 36888.8 , ---- ,    0.0
      5333 ,  41626 ,  36679 ,  37196 , ---- ,    0.0
      5339 ,  40201 ,  36998 ,  37196 , ---- ,    0.0
      5344 ,  40553 ,  37351 ,  37196 , ---- ,    0.0
      5349 ,  40057 ,  37602 ,  37196 , ---- ,    0.0
      5355 ,  41626 ,  38048 ,  37196 , ---- ,    0.0
      5360 ,  39017 ,  38317 ,  37196 , ---- ,    0.0
      5365 ,  40970 ,  38578 ,  37196 , ---- ,    0.0
      5371 ,  38201 ,  38793 ,  37196 , ---- ,    0.0
      5376 ,  40377 ,  39013 ,  37196 , ---- ,    0.0
      5381 ,  37785 ,  39197 ,  37196 , ---- ,    0.0
      5387 ,  39465 ,  39325 ,  37196 , ---- ,    0.0
      5392 ,  40681 ,  39426 ,  37196 , ---- ,    0.0
      5397 ,  38457 ,  39516 ,  37196 , ---- ,    0.0
      5403 ,  39945 ,  39549 ,  37196 , ---- ,    0.0
      5408 ,  37769 ,  39569 ,  37196 , ---- ,    0.0
      5413 ,  39129 ,  39549 ,  37196 , PEAK ,    0.0
      5419 ,  36296 ,  39444 ,  37196 , ---- ,    0.0
      5470 ,  34776 ,  39193 ,  37196 , ---- ,    0.0
      5476 ,  36456 ,  39135 ,  37196 , ---- ,    0.0
      5481 ,  34280 ,  38883 ,  37196 , ---- ,    0.0
      5486 ,  35800 ,  38592 ,  37196 , ---- ,    0.0
      5492 ,  33736 ,  38268 ,  37196 , ---- ,    0.0
      5497 ,  35272 ,  38004 ,  37196 , ---- ,    0.0
      5502 ,  32920 ,  37647 ,  37196 , ---- ,    0.0
      5508 ,  34472 ,  37290 ,  37196 , ---- ,    0.0
      5513 ,  31815 ,  36930 ,  37196 , ---- ,    0.0
      5518 ,  33672 ,  36565 ,  37196 , ---- ,    0.0
      5524 ,  32808 ,  36295 ,  37196 , ---- ,    0.0
      5529 ,  33448 ,  35949 ,  37196 , ---- ,    0.0
      5535 ,  35144 ,  35817 ,  37196 , ---- ,    0.0
      5540 ,  32808 ,  35484 ,  37196 , ---- ,    0.0
      5545 ,  34120 ,  35156 ,  37196 , ---- ,    0.0
      5550 ,  32391 ,  34852 ,  37196 , ---- ,    0.0
      5556 ,  33496 ,  34530 ,  37196 , ---- ,    0.0
      5561 ,  32039 ,  34243 ,  37196 , ---- ,    0.0
      5567 ,  33928 ,  33983 ,  37196 , ---- ,    0.0
      5572 ,  34200 ,  33879 ,  37196 , ---- ,    0.0
      5577 ,  34088 ,  33844 ,  37196 , ---- ,    0.0
      5583 ,  35752 ,  33809 ,  37196 , ---- ,    0.0
      5588 ,  31703 ,  33680 ,  37196 , ---- ,    0.0
      5593 ,  34648 ,  33623 ,  37196 , ---- ,    0.0
      5599 ,  33608 ,  33616 ,  37196 , ---- ,    0.0
      5604 ,  34920 ,  33599 ,  37196 , ---- ,    0.0
      5609 ,  33384 ,  33622 ,  37196 , ---- ,    0.0
      5615 ,  35208 ,  33659 ,  37196 , ---- ,    0.0
