no peak, 50159, 61054.0, 131, 
no peak, 49876, 61054.0, 134, 
no peak, 49620, 61054.0, 137, 
no peak, 49372, 61054.0, 140, 
no peak, 49111, 61054.0, 143, 
no peak, 48872, 61054.0, 146, 
no peak, 48647, 61054.0, 149, 
no peak, 48439, 61054.0, 153, 
no peak, 48229, 61054.0, 156, 
no peak, 48047, 61054.0, 159, 
no peak, 47860, 61054.0, 162, 
no peak, 47697, 61054.0, 165, 
no peak, 47529, 61054.0, 168, 
no peak, 47376, 61054.0, 171, 
no peak, 47227, 61054.0, 181, 
no peak, 47090, 61054.0, 184, 
no peak, 46942, 61054.0, 188, 
no peak, 46819, 61054.0, 191, 
no peak, 46697, 61054.0, 194, 
no peak, 46612, 61054.0, 197, 
no peak, 46547, 61054.0, 200, 
no peak, 46485, 61054.0, 203, 
no peak, 46428, 61054.0, 206, 
no peak, 46382, 61054.0, 209, 
no peak, 46358, 61054.0, 212, 
no peak, 46345, 61054.0, 215, 
no peak, 46363, 61054.0, 218, 
no peak, 46372, 61054.0, 221, 
no peak, 46396, 61054.0, 224, 
no peak, 46414, 61054.0, 228, 
no peak, 46447, 61054.0, 231, 
no peak, 46492, 61054.0, 234, 
no peak, 46547, 61054.0, 237, 
no peak, 46629, 61054.0, 240, 
no peak, 46696, 61054.0, 243, 
no peak, 46765, 61054.0, 246, 
no peak, 46830, 61054.0, 249, 
no peak, 46918, 61054.0, 252, 
no peak, 47004, 61054.0, 255, 
no peak, 47093, 61054.0, 258, 
no peak, 47187, 61054.0, 261, 
no peak, 47304, 61054.0, 265, 
no peak, 47411, 61054.0, 268, 
no peak, 47524, 61054.0, 271, 
no peak, 47596, 61054.0, 274, 
no peak, 47685, 61054.0, 277, 
no peak, 47772, 61054.0, 280, 
no peak, 47852, 61054.0, 290, 
no peak, 47925, 61054.0, 293, 
no peak, 48001, 61054.0, 296, 
no peak, 48083, 61054.0, 299, 
no peak, 48139, 61054.0, 303, 
no peak, 48178, 61054.0, 306, 
no peak, 48194, 61054.0, 309, 
no peak, 48237, 61054.0, 312, 
no peak, 48267, 61054.0, 315, 
no peak, 48308, 61054.0, 318, 
no peak, 48336, 61054.0, 321, 
no peak, 48356, 61054.0, 324, 
no peak, 48354, 61054.0, 327, 
no peak, 48339, 61054.0, 330, 
no peak, 48327, 61054.0, 333, 
no peak, 48307, 61054.0, 336, 
no peak, 48293, 61054.0, 339, 
no peak, 48255, 61054.0, 343, 
